word|start_time|end_time|duration|pause_before|pause_after|pos|punctuation_before|punctuation_after|speech_rate_phon|f0_mean|i0_mean|f0_slope|i0_slope|f0_sd|i0_sd|f0_range|i0_range|f0_contour_xaxis|f0_contour|i0_contour_xaxis|i0_contour
why|35.31|35.45|0.0|0.0|0.0|WRB|||-1|-6.4522|7.0841|249.2863|703.6823|0.2863|0.6702|0.8162|2.0467|[9.0, 14.0, 18.0, 23.0, 27.0, 32.0, 36.0, 41.0, 45.0, 50.0, 54.0, 58.0, 63.0, 67.0, 72.0, 76.0, 81.0, 85.0, 90.0]|[187.885, 188.159, 188.19, 186.592, 185.511, 185.25, 183.547, 182.716, 181.979, 181.308, 181.037, 180.623, 180.075, 180.34, 179.523, 179.904, 179.941, 181.686, 181.37]|[]|[]
i|35.45|35.56|0.0|0.0|0.0|NN|||-1|-7.0403|7.9665|166.9227|779.3856|0.1649|0.6117|0.5331|1.6434|[12.0, 17.0, 23.0, 29.0, 35.0, 41.0, 47.0, 52.0, 58.0, 64.0, 70.0, 76.0, 82.0, 87.0]|[178.26, 178.136, 178.408, 177.871, 177.943, 176.596, 176.495, 176.865, 177.529, 177.355, 177.501, 175.688, 173.589, 172.998]|[]|[]
chose|35.56|35.86|0.0|0.0|0.0|VBD|||-1|-6.6701|2.0858|-87.3052|-1042.0726|0.2533|4.9979|1.0288|19.2071|[4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 16.0, 19.0, 21.0, 23.0, 25.0, 27.0, 29.0, 31.0, 33.0, 35.0, 37.0, 39.0, 41.0, 43.0, 45.0, 47.0, 50.0, 52.0, 54.0, 56.0, 58.0, 60.0, 62.0, 64.0, 66.0, 68.0, 70.0, 72.0, 74.0, 76.0, 78.0, 80.0]|[175.852, 175.398, 176.099, 176.823, 177.185, 177.547, 177.909, 178.271, 178.632, 178.994, 179.356, 179.718, 180.08, 180.442, 180.804, 181.166, 181.528, 181.889, 182.251, 182.975, 186.136, 184.368, 184.799, 184.055, 183.662, 183.798, 182.505, 181.03, 181.903, 182.238, 180.831, 180.284, 181.577, 182.708, 182.62, 181.37, 178.759, 178.603]|[]|[]
spain|35.86|36.33|0.0|0.0|0.0|NN|||-1|-10.0095|3.4347|-174.619|-1180.294|1.0854|9.2541|4.6633|32.9377|[30.0, 31.0, 33.0, 35.0, 36.0, 38.0, 40.0, 41.0, 43.0, 45.0, 46.0, 48.0, 50.0, 51.0, 53.0, 54.0, 56.0, 58.0, 59.0, 61.0, 63.0, 64.0, 66.0, 68.0, 69.0, 71.0, 73.0, 74.0, 76.0, 78.0, 79.0, 81.0, 83.0, 84.0, 86.0, 88.0, 89.0, 91.0, 93.0, 94.0, 96.0]|[133.679, 134.645, 136.602, 139.065, 140.421, 141.678, 142.152, 143.944, 144.779, 145.895, 146.535, 147.347, 148.277, 148.446, 148.467, 148.836, 149.629, 150.666, 152.289, 153.474, 154.577, 154.562, 154.056, 153.661, 154.281, 154.477, 155.053, 156.226, 157.793, 161.105, 161.923, 162.711, 164.633, 162.835, 161.353, 157.13, 151.806, 145.388, 138.908, 132.694, 125.758]|[]|[]
is|36.36|36.49|0.0|0.03|0.0|VBZ|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
sort|36.53|36.71|0.0|0.04|0.0|NN|||-1|-5.9805|3.3135|656.7013|-2693.4952|0.4744|6.0836|1.2556|20.4583|[51.0, 55.0, 58.0, 61.0, 65.0, 68.0, 71.0, 75.0, 78.0, 81.0, 85.0, 88.0, 92.0]|[193.732, 194.628, 193.587, 192.851, 192.563, 191.08, 187.705, 183.725, 181.011, 183.29, 182.747, 182.621, 184.745]|[]|[]
of|36.71|36.77|0.0|0.0|0.0|IN|||-1|-6.4161|0.0|867.3335|0.0|0.2789|0.0|0.7417|0.0|[24.0, 34.0, 44.0, 55.0, 65.0, 75.0]|[186.614, 185.509, 184.695, 183.194, 181.038, 178.787]|[]|[]
well|37.97|38.09|0.0|1.2|0.0|RB|,||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
it's|38.09|38.23|0.0|0.0|0.0|RB|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
complicated|38.23|38.85|0.0|0.0|0.0|VBN|||-1|0.5305|3.7997|-612.8145|-182.496|2.6083|5.7778|8.5815|21.0138|[15.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 23.0, 25.0, 26.0, 27.0, 28.0, 29.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 38.0, 39.0, 40.0, 41.0, 42.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 51.0, 52.0, 53.0, 54.0, 55.0, 57.0, 58.0, 59.0, 60.0, 61.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 70.0, 71.0, 72.0, 73.0, 74.0, 76.0, 77.0, 78.0, 79.0, 80.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 89.0, 90.0, 91.0, 92.0, 93.0, 95.0, 96.0, 97.0]|[204.405, 205.114, 205.865, 207.422, 209.54, 211.467, 213.403, 215.328, 217.475, 213.935, 228.18, 230.414, 231.01, 234.012, 235.367, 223.755, 217.544, 219.214, 246.16, 259.633, 286.578, 291.914, 283.099, 281.025, 280.453, 279.127, 272.635, 248.059, 266.511, 275.316, 276.449, 277.55, 285.064, 288.821, 292.578, 296.335, 300.092, 303.849, 311.363, 301.662, 298.605, 297.793, 298.979, 299.024, 299.384, 298.374, 298.441, 298.992, 298.449, 297.919, 297.357, 292.669, 281.444, 279.227, 292.224, 297.11, 302.616, 305.449, 307.586, 312.256, 320.551, 328.845, 331.166, 329.761, 334.21, 335.557, 327.882, 326.723, 329.098, 326.636]|[]|[]
the|40.22|40.32|0.0|1.37|0.0|DT|.||-1|-5.4244|2.8765|271.2787|-14594.0231|0.2625|7.1621|0.5801|17.3983|[58.0, 64.0, 70.0, 75.0, 81.0]|[191.444, 197.967, 196.505, 192.891, 191.74]|[]|[]
simplest|40.32|40.66|0.0|0.0|0.0|JJS|||-1|-5.0924|1.5784|227.6755|1585.3095|0.7454|7.4138|2.8304|25.4067|[22.0, 23.0, 25.0, 26.0, 28.0, 30.0, 31.0, 33.0, 35.0, 36.0, 38.0, 40.0, 41.0, 43.0, 45.0, 46.0, 48.0, 50.0, 51.0, 53.0, 54.0, 56.0, 58.0, 59.0, 61.0, 63.0, 64.0, 66.0, 68.0, 69.0, 71.0]|[211.038, 209.0, 207.234, 209.996, 207.17, 214.653, 212.903, 206.363, 197.744, 191.578, 182.278, 184.925, 186.249, 187.573, 188.897, 190.221, 191.545, 192.869, 194.193, 195.516, 196.84, 198.164, 199.488, 202.136, 199.315, 200.743, 198.957, 198.072, 197.366, 192.8, 193.036]|[]|[]
reason|40.66|40.96|0.0|0.0|0.0|NN|||-1|-3.0235|9.932|-939.276|-501.8428|1.9416|3.8709|5.405|12.8129|[5.0, 7.0, 9.0, 11.0, 12.0, 14.0, 16.0, 18.0, 20.0, 21.0, 23.0, 25.0, 27.0, 29.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 41.0, 43.0, 45.0, 47.0, 49.0, 50.0, 52.0, 54.0, 56.0, 58.0, 59.0, 61.0, 63.0, 65.0, 67.0, 69.0, 70.0, 72.0, 74.0, 76.0, 78.0, 79.0, 81.0, 83.0, 85.0, 87.0, 88.0, 90.0, 92.0, 94.0, 96.0]|[189.029, 194.152, 198.44, 198.078, 198.454, 196.912, 196.841, 196.926, 197.101, 197.511, 198.293, 198.584, 199.148, 200.098, 201.887, 204.303, 207.25, 207.03, 206.066, 205.795, 204.511, 205.589, 205.273, 208.046, 209.013, 211.684, 218.122, 225.108, 227.977, 234.636, 234.546, 237.252, 241.932, 246.498, 249.112, 250.684, 252.412, 254.446, 256.821, 257.518, 256.666, 256.738, 257.639, 258.269, 258.295, 257.985, 256.283, 254.599, 253.633, 256.596, 252.046]|[]|[]
is|40.96|41.07|0.0|0.0|0.0|VBZ|||-1|-4.9062|5.4313|2390.8695|5685.4885|1.6208|2.7293|4.6415|8.3793|[10.0, 15.0, 21.0, 26.0, 31.0, 36.0, 42.0, 47.0, 52.0, 57.0, 63.0, 68.0, 73.0, 78.0, 84.0, 89.0]|[231.557, 227.323, 224.161, 217.704, 215.01, 210.765, 205.422, 202.439, 199.168, 195.951, 184.729, 183.789, 180.005, 179.855, 177.101, 178.044]|[]|[]
that|41.07|41.19|0.0|0.0|0.0|DT|||-1|-6.2911|8.4853|800.6578|3122.0704|0.6987|2.0472|1.843|5.8686|[12.0, 18.0, 23.0, 28.0, 34.0, 39.0, 44.0, 50.0, 55.0, 60.0, 65.0]|[181.346, 185.201, 190.952, 194.595, 195.466, 192.83, 182.56, 179.612, 176.525, 177.452, 175.727]|[]|[]
was|41.22|41.29|0.0|0.03|0.0|VBD|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
fond|41.58|41.65|0.0|0.29|0.0|NN|||-1|-7.0044|6.7082|704.7261|1296.7518|0.2854|0.2227|0.8014|0.4203|[18.0, 27.0, 36.0, 45.0, 54.0, 63.0, 72.0, 81.0]|[179.817, 180.007, 178.991, 178.227, 177.762, 176.921, 173.877, 171.863]|[]|[]
of|41.65|41.78|0.0|0.0|0.0|IN|||-1|-7.006|3.2894|-234.9284|3428.6309|0.2829|5.1244|0.8475|15.5523|[10.0, 15.0, 20.0, 25.0, 30.0, 35.0, 40.0, 45.0, 50.0, 54.0, 59.0, 64.0, 69.0, 74.0, 79.0, 84.0, 89.0]|[171.898, 172.027, 173.033, 175.845, 175.985, 178.062, 180.271, 180.166, 179.806, 178.888, 178.07, 175.972, 174.719, 180.522, 179.399, 179.003, 178.202]|[]|[]
that|41.78|41.92|0.0|0.0|0.0|DT|||-1|-6.3506|6.3378|663.0319|1357.3982|0.3485|2.8017|0.9828|7.8341|[32.0, 36.0, 41.0, 45.0, 50.0, 54.0, 58.0, 63.0, 67.0, 72.0, 76.0]|[188.96, 187.557, 187.497, 187.143, 186.061, 184.648, 182.825, 180.362, 179.741, 178.532, 180.837]|[]|[]
years|41.92|42.08|0.0|0.0|0.0|NNS|||-1|-6.3421|4.3574|542.0107|2657.2963|0.3665|2.9042|1.1238|9.3418|[28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 51.0, 55.0, 59.0, 63.0, 67.0, 71.0, 75.0, 79.0]|[189.45, 186.504, 187.978, 186.969, 186.443, 185.497, 185.366, 185.022, 184.712, 184.251, 182.231, 177.902, 177.544, 177.655]|[]|[]
ago|42.08|42.44|0.0|0.0|0.0|RB|||-1|-11.7421|3.5668|-2147.7381|-660.244|4.5757|5.741|13.6227|22.0262|[4.0, 6.0, 8.0, 10.0, 12.0, 14.0, 16.0, 18.0, 20.0, 22.0, 24.0, 26.0, 28.0, 30.0, 32.0, 34.0, 36.0, 38.0, 40.0, 42.0, 44.0, 46.0, 48.0, 50.0, 51.0, 53.0, 55.0, 57.0, 59.0, 61.0, 63.0, 65.0, 67.0, 69.0, 71.0, 73.0, 75.0, 77.0, 79.0, 81.0, 83.0, 85.0, 87.0]|[95.093, 97.034, 97.117, 96.783, 96.698, 96.692, 92.542, 95.771, 96.722, 96.995, 102.573, 105.362, 108.151, 110.94, 113.729, 116.518, 122.096, 122.492, 125.365, 128.478, 131.541, 134.592, 137.505, 140.525, 143.98, 146.879, 151.477, 153.827, 157.31, 159.606, 161.39, 170.202, 175.603, 180.014, 181.604, 183.936, 186.934, 189.599, 192.837, 196.197, 199.031, 199.643, 203.27]|[]|[]
and|42.48|42.63|0.0|0.04|0.0|CC|||-1|-5.2589|7.8849|650.6946|2318.8961|0.7209|1.8442|2.5011|4.8301|[8.0, 12.0, 16.0, 20.0, 24.0, 28.0, 32.0, 36.0, 40.0, 44.0, 48.0, 51.0, 55.0, 59.0, 63.0, 67.0, 71.0, 75.0, 79.0, 83.0, 87.0, 91.0]|[212.471, 209.874, 208.173, 207.187, 205.469, 203.216, 201.763, 197.878, 193.521, 191.714, 188.953, 185.898, 183.89, 192.726, 193.83, 192.279, 191.956, 192.437, 191.514, 191.67, 189.918, 188.282]|[]|[]
wanted|42.63|42.84|0.0|0.0|0.0|VBD|||-1|-6.6773|3.8333|-7.5208|537.4801|0.2488|1.4711|1.0357|6.8609|[6.0, 9.0, 12.0, 15.0, 18.0, 21.0, 24.0, 27.0, 30.0, 33.0, 36.0, 39.0, 42.0, 45.0, 48.0, 51.0, 54.0, 57.0, 60.0, 63.0, 66.0, 69.0, 72.0, 75.0, 78.0, 81.0, 84.0, 87.0, 90.0, 93.0]|[183.933, 182.103, 181.536, 181.221, 180.34, 179.872, 179.641, 179.973, 178.774, 177.197, 178.066, 176.941, 178.028, 175.396, 183.388, 184.344, 182.719, 181.936, 181.723, 182.028, 182.4, 181.693, 181.344, 179.615, 181.463, 185.822, 182.443, 175.032, 177.514, 180.3]|[]|[]
to|42.84|42.94|0.0|0.0|0.0|TO|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
live|42.94|43.1|0.0|0.0|0.0|VB|||-1|0.0|3.2423|0.0|5730.7945|0.0|2.5176|0.0|5.4483|[]|[]|[]|[]
here|43.1|43.27|0.0|0.0|0.0|RB|||-1|-1.8645|-4.6209|1833.8321|1816.4288|1.1238|7.0622|3.5521|22.2923|[45.0, 47.0, 50.0, 52.0, 54.0, 57.0, 59.0, 62.0, 64.0, 67.0, 69.0, 72.0, 74.0, 77.0, 79.0, 82.0, 84.0, 87.0, 89.0, 92.0, 94.0]|[260.142, 257.343, 262.089, 257.031, 254.503, 251.974, 249.445, 246.916, 244.388, 241.859, 239.33, 236.802, 234.273, 231.744, 229.215, 226.687, 224.158, 221.629, 216.572, 216.885, 213.472]|[]|[]
i|44.59|44.69|0.0|1.32|0.0|NN|.||-1|-3.9926|-3.1439|-1237.1766|-25883.0687|0.1982|10.111|0.4144|27.0678|[71.0, 76.0, 81.0, 87.0]|[208.808, 208.969, 211.705, 213.867]|[]|[]
also|44.69|44.82|0.0|0.0|0.0|RB|||-1|-4.243|6.2711|243.1525|5191.7178|0.1241|3.4488|0.3335|11.3618|[8.0, 12.0, 17.0, 21.0, 25.0, 29.0, 33.0, 37.0, 41.0, 45.0]|[209.011, 207.916, 208.124, 208.862, 209.665, 209.444, 207.262, 206.224, 205.664, 205.872]|[]|[]
like|44.85|44.99|0.0|0.03|0.0|IN|||-1|-5.2761|6.986|479.8713|3499.6717|0.4714|2.3462|1.681|6.5657|[8.0, 12.0, 16.0, 20.0, 25.0, 29.0, 33.0, 37.0, 41.0, 45.0, 50.0, 54.0, 58.0, 62.0, 66.0, 70.0, 74.0, 79.0, 83.0, 87.0, 91.0]|[209.764, 207.213, 204.604, 201.115, 197.217, 197.737, 197.291, 193.693, 192.832, 193.91, 192.539, 191.881, 193.942, 192.527, 192.617, 192.729, 191.823, 193.421, 193.92, 190.354, 191.34]|[]|[]
barcelona|44.99|45.43|0.0|0.0|0.0|NN|||-1|-3.2887|4.4945|-1053.3956|-712.9942|3.1596|7.1162|9.3371|24.3964|[3.0, 4.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 18.0, 19.0, 20.0, 22.0, 23.0, 24.0, 26.0, 27.0, 29.0, 30.0, 31.0, 33.0, 34.0, 35.0, 37.0, 38.0, 39.0, 41.0, 42.0, 43.0, 45.0, 46.0, 47.0, 49.0, 50.0, 52.0, 53.0, 54.0, 56.0, 57.0, 58.0, 60.0, 61.0, 62.0, 64.0, 65.0, 66.0, 68.0, 69.0, 70.0, 72.0, 73.0, 75.0, 76.0, 77.0, 79.0, 80.0, 81.0, 83.0, 84.0, 85.0, 87.0, 88.0, 89.0, 91.0, 92.0, 93.0, 95.0, 96.0]|[188.466, 187.961, 190.896, 194.484, 194.683, 191.776, 188.994, 188.658, 188.132, 187.612, 186.597, 184.804, 185.75, 183.005, 186.161, 191.166, 192.148, 192.677, 193.202, 193.464, 193.727, 193.989, 194.252, 194.514, 194.776, 195.039, 195.301, 195.564, 195.826, 196.088, 196.351, 196.613, 197.138, 196.496, 195.59, 195.391, 193.912, 194.696, 195.854, 195.166, 196.491, 195.959, 210.424, 214.055, 217.434, 221.955, 225.837, 230.701, 237.722, 241.663, 245.857, 249.366, 253.059, 260.242, 267.542, 271.79, 277.654, 285.224, 292.343, 297.0, 300.523, 301.973, 306.157, 306.522, 313.827, 310.146, 307.016, 303.677, 303.142, 295.261]|[]|[]
because|45.43|45.67|0.0|0.0|0.0|IN|||-1|-3.2165|3.363|1475.3985|1700.2351|2.1592|6.6624|7.77|19.5053|[5.0, 7.0, 10.0, 12.0, 14.0, 17.0, 19.0, 21.0, 24.0, 26.0, 28.0, 31.0, 33.0, 35.0, 38.0, 40.0, 42.0, 45.0, 47.0, 50.0, 52.0, 54.0, 57.0, 59.0, 61.0, 64.0, 66.0, 68.0, 71.0, 73.0, 75.0, 78.0, 80.0, 82.0, 85.0, 87.0, 89.0, 92.0, 94.0]|[257.44, 252.467, 262.227, 268.513, 285.807, 266.137, 246.466, 245.316, 245.552, 243.01, 238.328, 234.513, 230.428, 225.899, 225.316, 229.347, 228.055, 235.6, 237.717, 229.935, 226.044, 222.153, 218.262, 214.372, 210.481, 206.59, 202.699, 194.917, 199.642, 199.847, 198.173, 194.443, 187.135, 182.456, 185.042, 185.13, 182.732, 183.038, 183.344]|[]|[]
it's|45.67|45.79|0.0|0.0|0.0|NN|||-1|-6.9106|-9.1011|-341.3171|583.0824|0.3209|5.7667|1.0632|15.9678|[12.0, 17.0, 23.0, 28.0, 33.0, 39.0, 44.0, 50.0, 55.0]|[178.407, 177.897, 177.017, 173.21, 174.963, 177.766, 184.181, 182.058, 177.867]|[]|[]
a|45.79|45.84|0.0|0.0|0.0|DT|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
bilingual|45.84|46.23|0.0|0.0|0.0|JJ|||-1|-6.6434|4.8827|-4.9413|821.0591|0.3255|2.9267|1.5625|11.8909|[3.0, 5.0, 6.0, 8.0, 9.0, 11.0, 13.0, 14.0, 16.0, 17.0, 19.0, 21.0, 22.0, 24.0, 25.0, 27.0, 29.0, 30.0, 32.0, 33.0, 35.0, 37.0, 38.0, 40.0, 41.0, 43.0, 45.0, 46.0, 48.0, 49.0, 51.0, 53.0, 54.0, 56.0, 58.0, 59.0, 61.0, 62.0, 64.0, 66.0, 67.0, 69.0]|[172.739, 171.492, 172.203, 187.111, 187.69, 183.501, 182.37, 180.099, 180.031, 180.035, 181.603, 183.468, 183.006, 181.48, 181.706, 180.545, 180.124, 181.316, 181.44, 182.143, 182.385, 182.911, 184.395, 184.957, 183.599, 182.794, 183.787, 182.975, 182.409, 181.85, 180.586, 180.087, 179.623, 179.343, 181.146, 180.87, 180.862, 180.176, 177.888, 176.123, 180.044, 176.005]|[]|[]
city|46.23|46.52|0.0|0.0|0.0|NN|||-1|0.0|-2.2066|0.0|2270.9723|0.0|5.5041|0.0|19.6111|[]|[]|[]|[]
and|47.19|47.28|0.0|0.67|0.0|CC|||-1|-5.3576|4.6222|-780.3063|-6560.7275|0.2946|2.1617|0.7301|5.8825|[46.0, 53.0, 59.0, 66.0, 72.0, 79.0, 85.0]|[192.412, 193.398, 194.635, 192.431, 192.112, 200.387, 198.687]|[]|[]
i|47.28|47.37|0.0|0.0|0.0|JJ|||-1|-5.6371|7.7114|293.7738|1561.4444|0.1502|0.454|0.562|1.048|[14.0, 20.0, 27.0, 33.0, 40.0, 46.0, 53.0, 59.0, 66.0, 72.0, 79.0, 85.0]|[194.233, 193.545, 192.022, 192.331, 192.389, 192.695, 191.434, 191.891, 191.392, 191.205, 189.572, 188.03]|[]|[]
get|47.37|47.47|0.0|0.0|0.0|VBP|||-1|-5.9949|7.1894|-0.3235|1019.5615|0.3204|0.9752|0.9283|2.9432|[44.0, 50.0, 55.0, 61.0, 67.0, 73.0, 79.0, 85.0]|[185.767, 189.164, 190.169, 190.219, 187.368, 180.288, 189.535, 190.114]|[]|[]
to|47.47|47.53|0.0|0.0|0.0|TO|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
speak|47.53|47.92|0.0|0.0|0.0|VB|||-1|-16.8857|-7.1781|73.94|437.8879|0.1854|8.4653|0.555|25.1577|[34.0, 37.0, 40.0, 43.0, 46.0, 50.0, 53.0, 56.0, 59.0]|[99.966, 101.897, 99.957, 99.949, 101.265, 98.806, 98.682, 100.914, 99.628]|[]|[]
trilingually|48.43|48.99|0.0|0.51|0.0|RB|||-1|-2.2241|3.9852|373.1772|365.1864|1.4137|7.5187|4.5635|34.2016|[18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 96.0, 97.0]|[224.443, 228.133, 228.146, 230.521, 232.793, 235.762, 237.397, 238.121, 239.633, 240.681, 244.602, 247.255, 251.393, 252.938, 254.405, 257.75, 259.822, 261.37, 263.891, 266.8, 271.837, 272.965, 274.695, 274.06, 274.009, 275.358, 275.931, 271.089, 270.649, 267.802, 263.352, 261.666, 260.664, 258.332, 254.421, 250.512, 246.574, 242.359, 236.202, 226.295, 224.164, 223.851, 223.695, 223.539, 223.383, 223.226, 223.07, 222.914, 222.758, 222.602, 222.446, 222.289, 222.133, 221.977, 221.821, 221.665, 221.508, 221.352, 221.196, 221.04, 220.884, 220.727, 220.571, 220.415, 220.259, 220.103, 219.947, 219.79, 219.634, 219.478, 219.322, 219.166, 219.009, 218.853, 218.697, 218.541, 218.385, 218.228, 218.072, 217.916, 217.604, 216.794, 213.569, 212.719, 212.485, 211.993, 214.82, 217.95, 217.434, 217.775, 220.281, 217.987]|[]|[]
every|49.03|49.21|0.0|0.04|0.0|DT|||-1|-5.0532|0.1265|-625.8288|-3807.0689|0.5517|3.8642|1.5972|9.5922|[18.0, 25.0, 31.0, 37.0, 43.0, 50.0, 56.0, 62.0, 68.0, 74.0, 81.0, 87.0]|[193.008, 190.106, 187.356, 192.632, 197.022, 199.434, 200.64, 201.846, 203.052, 205.464, 204.941, 205.181]|[]|[]
day|49.21|49.49|0.0|0.0|0.0|NN|||-1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|[]|[]|[]|[]
